budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
police,2018-19,police__null__criminal investigation and vigilance__special branch,2055__0__101__443,136.9193,214.468,274.998,291.5049,level_4,police__criminal investigation and vigilance__special branch,4,4,1371,Police -> Criminal Investigation And Vigilance -> Special Branch,criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch
police,2019-20,police__null__criminal investigation and vigilance__special branch,2055__0__101__443,179.2694,291.5049,318.9069,374.4778,level_4,police__criminal investigation and vigilance__special branch,4,4,1372,Police -> Criminal Investigation And Vigilance -> Special Branch,criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch
police,2020-21,police__null__criminal investigation and vigilance__special branch,2055__0__101__443,197.4091,374.4778,378.2819,232.4952,level_4,police__criminal investigation and vigilance__special branch,4,4,1373,Police -> Criminal Investigation And Vigilance -> Special Branch,criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch
police,2021-22,police__null__criminal investigation and vigilance__special branch,2055__0__101__443,209.2264,232.4952,238.7652,231.7553,level_4,police__criminal investigation and vigilance__special branch,4,4,1374,Police -> Criminal Investigation And Vigilance -> Special Branch,criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch
police,2022-23,police__null__criminal investigation and vigilance__special branch,2055__0__101__443,198.1823,231.7553,239.1785,287.0938,level_4,police__criminal investigation and vigilance__special branch,4,4,1375,Police -> Criminal Investigation And Vigilance -> Special Branch,criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo),2055__0__101__445,4.5339,6.0961,8.126100000000001,11.7269,level_4,police__criminal investigation and vigilance__special branch (bieo),4,4,1376,Police -> Criminal Investigation And Vigilance -> Special Branch (Bieo),criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch_(bieo)
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo),2055__0__101__445,4.4787,11.7269,12.1669,8.122800000000002,level_4,police__criminal investigation and vigilance__special branch (bieo),4,4,1377,Police -> Criminal Investigation And Vigilance -> Special Branch (Bieo),criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch_(bieo)
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo),2055__0__101__445,6.3799,8.122800000000002,8.873000000000001,7.8076,level_4,police__criminal investigation and vigilance__special branch (bieo),4,4,1378,Police -> Criminal Investigation And Vigilance -> Special Branch (Bieo),criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch_(bieo)
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo),2055__0__101__445,6.3938,7.8076,8.0276,8.1323,level_4,police__criminal investigation and vigilance__special branch (bieo),4,4,1379,Police -> Criminal Investigation And Vigilance -> Special Branch (Bieo),criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch_(bieo)
police,2022-23,police__null__criminal investigation and vigilance__special branch (bieo),2055__0__101__445,6.2476,8.1323,8.263300000000001,10.0895,level_4,police__criminal investigation and vigilance__special branch (bieo),4,4,1380,Police -> Criminal Investigation And Vigilance -> Special Branch (Bieo),criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch_(bieo)
police,2018-19,police__null__criminal investigation and vigilance__general security related expenditure,2055__0__101__3191,92.7601,125.816,125.816,120.66,level_4,police__criminal investigation and vigilance__general security related expenditure,4,4,1381,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure
police,2019-20,police__null__criminal investigation and vigilance__general security related expenditure,2055__0__101__3191,116.2851,120.66,120.66,125.66,level_4,police__criminal investigation and vigilance__general security related expenditure,4,4,1382,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure
police,2020-21,police__null__criminal investigation and vigilance__general security related expenditure,2055__0__101__3191,115.8698,125.66,160.66,149.358,level_4,police__criminal investigation and vigilance__general security related expenditure,4,4,1383,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure
police,2021-22,police__null__criminal investigation and vigilance__general security related expenditure,2055__0__101__3191,150.9995,149.358,149.358,128.07,level_4,police__criminal investigation and vigilance__general security related expenditure,4,4,1384,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure
police,2022-23,police__null__criminal investigation and vigilance__general security related expenditure,2055__0__101__3191,98.8084,128.07,128.07,112.725,level_4,police__criminal investigation and vigilance__general security related expenditure,4,4,1385,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure
police,2018-19,police__null__special police__armed police battalions,2055__0__104__446,557.3748,874.6848,951.3387,908.0823,level_4,police__special police__armed police battalions,4,4,1386,Police -> Special Police -> Armed Police Battalions,special police,police_special_police_armed_police_battalions
police,2019-20,police__null__special police__armed police battalions,2055__0__104__446,684.7159000000001,908.0823,908.7123,1063.3716,level_4,police__special police__armed police battalions,4,4,1387,Police -> Special Police -> Armed Police Battalions,special police,police_special_police_armed_police_battalions
police,2020-21,police__null__special police__armed police battalions,2055__0__104__446,746.1195,1063.3716,1065.8366,913.4385,level_4,police__special police__armed police battalions,4,4,1388,Police -> Special Police -> Armed Police Battalions,special police,police_special_police_armed_police_battalions
police,2021-22,police__null__special police__armed police battalions,2055__0__104__446,804.3466000000001,913.4385,917.0885,934.8685,level_4,police__special police__armed police battalions,4,4,1389,Police -> Special Police -> Armed Police Battalions,special police,police_special_police_armed_police_battalions
police,2022-23,police__null__special police__armed police battalions,2055__0__104__446,821.0023000000001,934.8685,985.4685,1089.1666,level_4,police__special police__armed police battalions,4,4,1390,Police -> Special Police -> Armed Police Battalions,special police,police_special_police_armed_police_battalions
police,2018-19,police__null__special police__assam nagaland border,2055__0__104__447,0.0245,0.2392,0.2392,0.0496,level_4,police__special police__assam nagaland border,4,4,1391,Police -> Special Police -> Assam Nagaland Border,special police,police_special_police_assam_nagaland_border
police,2019-20,police__null__special police__assam nagaland border,2055__0__104__447,0.021,0.0496,0.0496,0.0165,level_4,police__special police__assam nagaland border,4,4,1392,Police -> Special Police -> Assam Nagaland Border,special police,police_special_police_assam_nagaland_border
police,2020-21,police__null__special police__assam nagaland border,2055__0__104__447,0.0165,0.0165,0.0165,0.0153,level_4,police__special police__assam nagaland border,4,4,1393,Police -> Special Police -> Assam Nagaland Border,special police,police_special_police_assam_nagaland_border
police,2021-22,police__null__special police__assam nagaland border,2055__0__104__447,0.0165,0.0153,0.0153,0.0138,level_4,police__special police__assam nagaland border,4,4,1394,Police -> Special Police -> Assam Nagaland Border,special police,police_special_police_assam_nagaland_border
police,2022-23,police__null__special police__assam nagaland border,2055__0__104__447,0.0153,0.0138,0.0138,0,level_4,police__special police__assam nagaland border,4,4,1395,Police -> Special Police -> Assam Nagaland Border,special police,police_special_police_assam_nagaland_border
