category,major_head_code,level,unique_level_heads,2018-19,2019-20,2020-21,2021-22,2022-23
jails,2056,level_7_code,2056__0__101__486__600__4__4,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__101__486__600__4__2,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__101__486__600__4__1,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__101__486__0__1__23,FALSE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_7_code,2056__0__1__172__0__16__1,FALSE,TRUE,TRUE,TRUE,FALSE
jails,2056,level_7_code,2056__0__1__172__0__26__10,FALSE,TRUE,TRUE,TRUE,FALSE
jails,2056,level_7_code,2056__0__101__2445__0__4__4,FALSE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_7_code,2056__0__101__2445__0__4__99,FALSE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_7_code,2056__0__101__2445__0__5__99,FALSE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_7_code,2056__0__1__172__0__2__1,FALSE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__101__486__0__1__22,FALSE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_7_code,2056__0__101__486__0__5__1,FALSE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__800__489__0__5__1,FALSE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__1__172__0__4__13,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__1__1738__0__4__1,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__1__1738__0__16__1,FALSE,FALSE,TRUE,TRUE,FALSE
jails,2056,level_7_code,2056__0__1__1738__0__17__1,FALSE,FALSE,TRUE,TRUE,FALSE
jails,2056,level_7_code,2056__0__101__486__0__16__2,FALSE,FALSE,TRUE,TRUE,FALSE
jails,2056,level_7_code,2056__0__800__489__0__16__1,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__911__0__0__0__0,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__101__486__600__16__2,FALSE,FALSE,TRUE,TRUE,FALSE
jails,2056,level_7_code,2056__0__101__2445__927__99__6,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__101__2445__927__99__2,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__101__2445__927__5__99,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__101__2445__927__4__99,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__101__2445__927__4__4,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_7_code,2056__0__1__172__0__4__12,FALSE,FALSE,FALSE,TRUE,TRUE
jails,2056,level_7_code,2056__0__1__172__0__5__3,FALSE,FALSE,FALSE,TRUE,TRUE
jails,2056,level_7_code,2056__0__1__172__0__5__2,FALSE,FALSE,FALSE,TRUE,TRUE
jails,2056,level_7_code,2056__0__101__486__0__15__3,FALSE,FALSE,FALSE,FALSE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__1__2__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__1__5__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__3__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__5__99__ee,TRUE,TRUE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__1__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__1__2__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__3__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__1__2__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__5__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__8__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__12__ee,TRUE,TRUE,FALSE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__3__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__14__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__16__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__102__0__0__1__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__102__0__0__1__2__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__1__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__1__2__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__3__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__1__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__1__8__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__16__0__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__17__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__1738__0__1__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__1738__0__1__5__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__1__8__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__1738__0__4__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__4__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__6__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__15__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__1__5__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__1__8__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__1__12__ee,TRUE,TRUE,FALSE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__14__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__17__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__102__0__0__1__5__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__102__0__0__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__102__0__0__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__102__0__0__1__8__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__102__0__0__1__12__ee,TRUE,TRUE,FALSE,TRUE,TRUE
jails,2056,level_8_code,2056__0__102__0__0__3__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__102__0__0__4__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__102__0__0__17__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__1__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__17__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__1__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__1__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__1__2__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__1__5__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__1__8__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__1__19__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__3__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__4__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__14__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__17__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__6__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__26__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__26__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__102__0__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__6__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__15__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__102__0__0__15__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__487__600__26__13__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__2__4__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__2__12__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__102__0__0__2__12__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__2__12__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__2__12__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__1__12__ee,TRUE,TRUE,FALSE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__2__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__102__0__0__1__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__1__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__26__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__4__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__5__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__6__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__7__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__8__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__9__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__10__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__11__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__19__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__19__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__19__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__19__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__1__16__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__19__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__19__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__15__1__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__32__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__32__99__na,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__102__0__0__3__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__102__0__0__1__52__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__19__98__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__4__8__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__3__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__1__38__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__34__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__33__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__32__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__20__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__3__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__14__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__98__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__3__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__1__24__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__4__98__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__14__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__3__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__1__38__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__1__34__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__1__32__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__19__98__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__14__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__3__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__1__38__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__1__34__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__1__32__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__1__12__ee,TRUE,TRUE,FALSE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__1__52__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__1__52__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__1__12__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__52__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__102__0__0__1__20__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__1__19__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__487__600__26__98__ee,TRUE,TRUE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__16__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__16__1__ee,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__19__98__ee,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__1__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__15__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__1738__0__4__9__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__1738__0__4__8__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__1738__0__4__6__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__1738__0__4__5__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__1738__0__4__4__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__4__12__ee,TRUE,TRUE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__4__11__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__4__10__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__4__9__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__4__7__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__4__6__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__4__5__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__4__4__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__4__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__4__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__12__ee,TRUE,TRUE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__4__11__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__10__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__9__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__7__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__6__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__5__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__4__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__4__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__4__12__ee,TRUE,TRUE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__101__486__600__4__11__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__4__10__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__4__9__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__4__7__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__4__6__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__4__5__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__4__4__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__4__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__4__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__1__23__ee,FALSE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__16__1__ee,FALSE,TRUE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__26__10__ee,FALSE,TRUE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__101__2445__0__4__4__css,FALSE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__2445__0__4__99__css,FALSE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__2445__0__5__99__css,FALSE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__1__172__0__2__1__ee,FALSE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__1__22__ee,FALSE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__5__1__ee,FALSE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__800__489__0__5__1__ee,FALSE,TRUE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__13__ee,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__1738__0__4__1__ee,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__1738__0__16__1__ee,FALSE,FALSE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__1__1738__0__17__1__ee,FALSE,FALSE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__101__486__0__16__2__ee,FALSE,FALSE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__800__489__0__16__1__ee,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__911__0__0__0__0__ee,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__600__16__2__ee,FALSE,FALSE,TRUE,TRUE,FALSE
jails,2056,level_8_code,2056__0__101__2445__927__99__6__css,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__2445__927__99__2__css,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__2445__927__5__99__css,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__2445__927__4__99__css,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__2445__927__4__4__css,FALSE,FALSE,TRUE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__4__12__ee,FALSE,FALSE,FALSE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__5__3__ee,FALSE,FALSE,FALSE,TRUE,TRUE
jails,2056,level_8_code,2056__0__1__172__0__5__2__ee,FALSE,FALSE,FALSE,TRUE,TRUE
jails,2056,level_8_code,2056__0__101__486__0__15__3__ee,FALSE,FALSE,FALSE,FALSE,TRUE
jails,2056,level_9_code,2056__0__1__172__0__1__2__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_9_code,2056__0__1__172__0__1__5__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
jails,2056,level_9_code,2056__0__1__172__0__3__0__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_9_code,2056__0__1__172__0__5__99__ee__ga,TRUE,TRUE,TRUE,TRUE,FALSE
jails,2056,level_9_code,2056__0__1__1738__0__1__99__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_9_code,2056__0__1__1738__0__1__2__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
jails,2056,level_9_code,2056__0__1__1738__0__3__0__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
jails,2056,level_9_code,2056__0__101__486__0__1__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
