budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col
police,2018-19,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__office expenses,2055__0__109__457__491__4,0.02,0.1361,0.1361,0.38159999999999994,level_6
police,2019-20,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__office expenses,2055__0__109__457__491__4,0.029900000000000003,0.38159999999999994,0.38159999999999994,0.4338,level_6
police,2020-21,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__office expenses,2055__0__109__457__491__4,0.2005,0.4338,0.4338,0.5146999999999999,level_6
police,2021-22,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__office expenses,2055__0__109__457__491__4,0.26239999999999997,0.5146999999999999,0.6047,0.3718,level_6
police,2022-23,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__office expenses,2055__0__109__457__491__4,0.07690000000000001,0.3718,0.3718,0.3035,level_6
police,2018-19,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__machinery and equipment / tools & plants,2055__0__109__1015__901__15,0,0.024,0.024,0.025300000000000003,level_6
police,2019-20,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__machinery and equipment / tools & plants,2055__0__109__1015__901__15,0,0.025300000000000003,0.025300000000000003,0.0277,level_6
police,2020-21,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__machinery and equipment / tools & plants,2055__0__109__1015__901__15,0.0064,0.0277,0.0277,0.0577,level_6
police,2021-22,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__machinery and equipment / tools & plants,2055__0__109__1015__901__15,0,0.0577,0.0577,0.009000000000000001,level_6
police,2022-23,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__machinery and equipment / tools & plants,2055__0__109__1015__901__15,0,0.009000000000000001,0.009000000000000001,0,level_6
police,2018-19,police__null__district police__general security related expenditure__deployment of central and other police force__office expenses,2055__0__109__3191__641__4,0.0154,1e-4,1e-4,74.8,level_6
police,2019-20,police__null__district police__general security related expenditure__deployment of central and other police force__office expenses,2055__0__109__3191__641__4,0,74.8,74.8,49.9988,level_6
police,2020-21,police__null__district police__general security related expenditure__deployment of central and other police force__office expenses,2055__0__109__3191__641__4,17.4651,49.9988,52.99889999999999,6.51,level_6
police,2021-22,police__null__district police__general security related expenditure__deployment of central and other police force__office expenses,2055__0__109__3191__641__4,40.4604,6.51,13.01,6.6987,level_6
police,2022-23,police__null__district police__general security related expenditure__deployment of central and other police force__office expenses,2055__0__109__3191__641__4,12.0404,6.6987,6.6987,4.8849,level_6
police,2018-19,police__null__railway police__supervising staff__null__maintenance,2055__0__111__475__0__17,0,0.025,0.025,0,level_6
police,2019-20,police__null__railway police__supervising staff__null__maintenance,2055__0__111__475__0__17,0,0,0,0.01,level_6
police,2020-21,police__null__railway police__supervising staff__null__maintenance,2055__0__111__475__0__17,0,0.01,0.01,0.009300000000000001,level_6
police,2021-22,police__null__railway police__supervising staff__null__maintenance,2055__0__111__475__0__17,0,0.009300000000000001,0.009300000000000001,0.0045000000000000005,level_6
police,2022-23,police__null__railway police__railway police and supervising staff__null__maintenance,2055__0__111__475__0__17,0,0.0045000000000000005,0.0045000000000000005,0.0040999999999999995,level_6
police,2018-19,police__null__other expenditure__special task force__null__materials & supplies,2055__0__800__484__0__19,0.02,0.066,0.066,0.07,level_6
police,2019-20,police__null__other expenditure__special task force__null__materials & supplies,2055__0__800__484__0__19,0.008,0.07,0.07,0.071,level_6
police,2020-21,police__null__other expenditure__special task force__null__materials & supplies,2055__0__800__484__0__19,0.0148,0.071,0.071,0.066,level_6
police,2021-22,police__null__other expenditure__special task force__null__materials & supplies,2055__0__800__484__0__19,0.0143,0.066,0.066,0.036000000000000004,level_6
police,2022-23,police__null__other expenditure__special task force__null__materials & supplies,2055__0__800__484__0__19,0.0073,0.036000000000000004,0.036000000000000004,0,level_6
police,2018-19,police__null__criminal investigation and vigilance__narcotic cell__null__materials & supplies,2055__0__101__4462__0__19,0,0.01,0.01,0.011000000000000001,level_6
police,2019-20,police__null__criminal investigation and vigilance__narcotic cell__null__materials & supplies,2055__0__101__4462__0__19,0,0.011000000000000001,0.011000000000000001,0.0111,level_6
police,2020-21,police__null__criminal investigation and vigilance__narcotic cell__null__materials & supplies,2055__0__101__4462__0__19,0,0.0111,0.0111,0.0103,level_6
police,2021-22,police__null__criminal investigation and vigilance__narcotic cell__null__materials & supplies,2055__0__101__4462__0__19,0,0.0103,0.0103,1e-4,level_6
police,2022-23,police__null__criminal investigation and vigilance__narcotic cell__null__materials & supplies,2055__0__101__4462__0__19,0,1e-4,1e-4,0,level_6
police,2018-19,police__null__village police__village police/village defence organisation__null__travel expenses,2055__0__110__474__0__3,0.0031,0.07150000000000001,0.07150000000000001,0.03,level_6
police,2019-20,police__null__village police__village police/village defence organisation__null__travel expenses,2055__0__110__474__0__3,0.0179,0.03,0.03,0.03,level_6
police,2020-21,police__null__village police__village police/village defence organisation__null__travel expenses,2055__0__110__474__0__3,0.020499999999999997,0.03,0.03,0.0279,level_6
police,2021-22,police__null__village police__village police/village defence organisation__null__travel expenses,2055__0__110__474__0__3,0.009000000000000001,0.0279,0.0279,0.018000000000000002,level_6
police,2022-23,police__null__village police__village police/village defence organisation__null__travel expenses,2055__0__110__474__0__3,0.0088,0.018000000000000002,0.018000000000000002,0.009000000000000001,level_6
police,2018-19,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__secret service expenditure,2055__0__109__1015__491__12,0.008,0.01,0.01,0.01,level_6
police,2019-20,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__secret service expenditure,2055__0__109__1015__491__12,0.01,0.01,0.01,0.011000000000000001,level_6
police,2020-21,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__secret service expenditure,2055__0__109__1015__491__12,0.01,0.011000000000000001,0.011000000000000001,0.0102,level_6
police,2021-22,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__secret service expenditure,2055__0__109__1015__491__12,0.011000000000000001,0.0102,0.0102,0.0092,level_6
police,2022-23,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__secret service expenditure,2055__0__109__1015__491__12,0.0102,0.0092,0.0092,0.0083,level_6
police,2018-19,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__secret service expenditure,2055__0__109__457__491__12,0.0064,0.01,0.01,0.01,level_6
police,2019-20,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__secret service expenditure,2055__0__109__457__491__12,0.01,0.01,0.01,0.011000000000000001,level_6
police,2020-21,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__secret service expenditure,2055__0__109__457__491__12,0.01,0.011000000000000001,0.011000000000000001,0.0102,level_6
police,2021-22,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__secret service expenditure,2055__0__109__457__491__12,0.011000000000000001,0.0102,0.0102,0.0092,level_6
police,2022-23,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__secret service expenditure,2055__0__109__457__491__12,0.0102,0.0092,0.0092,0.0083,level_6
police,2018-19,"police__null__district police__general security related expenditure__deployment of central and other police force__rents, rates & taxes / royalty",2055__0__109__3191__641__6,0.0634,0.6293,0.6293,0.6922,level_6
police,2019-20,"police__null__district police__general security related expenditure__deployment of central and other police force__rents, rates & taxes / royalty",2055__0__109__3191__641__6,0.6061,0.6922,1.088,0.7147,level_6
police,2020-21,"police__null__district police__general security related expenditure__deployment of central and other police force__rents, rates & taxes / royalty",2055__0__109__3191__641__6,0.5963,0.7147,0.7147,0.6647,level_6
police,2021-22,"police__null__district police__general security related expenditure__deployment of central and other police force__rents, rates & taxes / royalty",2055__0__109__3191__641__6,0.2349,0.6647,0.6647,0.3093,level_6
police,2022-23,"police__null__district police__general security related expenditure__deployment of central and other police force__rents, rates & taxes / royalty",2055__0__109__3191__641__6,0.2488,0.3093,0.3593,0.3234,level_6
police,2018-19,police__null__direction and administration__police range__null__maintenance,2055__0__1__433__0__17,0,1e-4,1e-4,0.0101,level_6
police,2019-20,police__null__direction and administration__police range__null__maintenance,2055__0__1__433__0__17,0,0.0101,0.0101,0.25,level_6
police,2020-21,police__null__direction and administration__police range__null__maintenance,2055__0__1__433__0__17,0.0787,0.25,0.25,0.09300000000000001,level_6
police,2021-22,police__null__direction and administration__police range__null__maintenance,2055__0__1__433__0__17,0,0.09300000000000001,0.09300000000000001,0.08779999999999999,level_6
police,2022-23,police__null__direction and administration__police range__null__maintenance,2055__0__1__433__0__17,0.0898,0.08779999999999999,0.08779999999999999,0,level_6
police,2018-19,police__null__education and training__police training college__null__maintenance,2055__0__3__435__0__17,0,0.1802,0.1802,0.17240000000000003,level_6
police,2019-20,police__null__education and training__police training college__null__maintenance,2055__0__3__435__0__17,0.1481,0.17240000000000003,0.17240000000000003,0.45530000000000004,level_6
police,2020-21,police__null__education and training__police training college__null__maintenance,2055__0__3__435__0__17,0.0499,0.45530000000000004,0.45530000000000004,0.0558,level_6
police,2021-22,police__null__education and training__police training college__null__maintenance,2055__0__3__435__0__17,0.1972,0.0558,0.0558,0.1036,level_6
police,2022-23,police__null__education and training__police training college & institutes__null__maintenance,2055__0__3__435__0__17,0.044500000000000005,0.1036,0.1036,0.2634,level_6
police,2018-19,police__null__education and training__battalion training centre__null__machinery and equipment / tools & plants,2055__0__3__439__0__15,0,0.01,0.01,0,level_6
police,2019-20,police__null__education and training__battalion training centre__null__machinery and equipment / tools & plants,2055__0__3__439__0__15,0,0,0,0.01,level_6
police,2020-21,police__null__education and training__battalion training centre__null__machinery and equipment / tools & plants,2055__0__3__439__0__15,0,0.01,0.01,0.009300000000000001,level_6
police,2021-22,police__null__education and training__battalion training centre__null__machinery and equipment / tools & plants,2055__0__3__439__0__15,0,0.009300000000000001,0.009300000000000001,0.0045000000000000005,level_6
police,2022-23,police__null__education and training__battalion training centre__null__machinery and equipment / tools & plants,2055__0__3__439__0__15,0,0.0045000000000000005,0.0045000000000000005,0,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo)__null__payment for professional and special services,2055__0__101__445__0__5,0,0.01,0.01,0.011000000000000001,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo)__null__payment for professional and special services,2055__0__101__445__0__5,0,0.011000000000000001,0.011000000000000001,0.03,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo)__null__payment for professional and special services,2055__0__101__445__0__5,0,0.03,0.03,0.027999999999999997,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo)__null__payment for professional and special services,2055__0__101__445__0__5,0.006,0.027999999999999997,0.027999999999999997,0.0126,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch (bieo)__null__payment for professional and special services,2055__0__101__445__0__5,0.004,0.0126,0.0186,0.016800000000000002,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo)__null__minor works,2055__0__101__445__0__14,0,0.01,0.01,0.011000000000000001,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo)__null__minor works,2055__0__101__445__0__14,0,0.011000000000000001,0.011000000000000001,0.2,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo)__null__minor works,2055__0__101__445__0__14,0.008199999999999999,0.2,0.2,0.18600000000000003,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo)__null__minor works,2055__0__101__445__0__14,0,0.18600000000000003,0.18600000000000003,0.09,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch (bieo)__null__minor works,2055__0__101__445__0__14,0,0.09,0.09,0.081,level_6
police,2018-19,police__null__district police__women police__null__maintenance,2055__0__109__256__0__17,0,0.01,0.01,1e-4,level_6
police,2019-20,police__null__district police__women police__null__maintenance,2055__0__109__256__0__17,0,1e-4,1e-4,0.01,level_6
police,2020-21,police__null__district police__women police__null__maintenance,2055__0__109__256__0__17,0,0.01,0.01,0.009300000000000001,level_6
police,2021-22,police__null__district police__women police__null__maintenance,2055__0__109__256__0__17,0,0.009300000000000001,0.009300000000000001,0.0045000000000000005,level_6
police,2022-23,police__null__district police__women police__null__maintenance,2055__0__109__256__0__17,0,0.0045000000000000005,0.0045000000000000005,0,level_6
police,2018-19,police__null__district police__women police__null__minor works,2055__0__109__256__0__14,0,0.02,0.02,0.022000000000000002,level_6
police,2019-20,police__null__district police__women police__null__minor works,2055__0__109__256__0__14,0,0.022000000000000002,0.022000000000000002,0.0242,level_6
police,2020-21,police__null__district police__women police__null__minor works,2055__0__109__256__0__14,0,0.0242,0.0242,0.0225,level_6
police,2021-22,police__null__district police__women police__null__minor works,2055__0__109__256__0__14,0,0.0225,0.0225,0.018000000000000002,level_6
police,2022-23,police__null__district police__women police__null__minor works,2055__0__109__256__0__14,0,0.018000000000000002,0.018000000000000002,0,level_6
police,2018-19,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__payment for professional and special services,2055__0__109__1015__901__5,0,0.01,0.01,0,level_6
police,2019-20,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__payment for professional and special services,2055__0__109__1015__901__5,0,0,0.075,0.08349999999999999,level_6
police,2020-21,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__payment for professional and special services,2055__0__109__1015__901__5,0.073,0.08349999999999999,0.18350000000000002,0.09390000000000001,level_6
police,2021-22,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__payment for professional and special services,2055__0__109__1015__901__5,0.0825,0.09390000000000001,0.2839,0.135,level_6
police,2022-23,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__payment for professional and special services,2055__0__109__1015__901__5,0.2808,0.135,0.15,0,level_6
police,2018-19,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__other charges",2055__0__109__459__491__26,0,0.005,0.005,0,level_6
police,2019-20,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__other charges",2055__0__109__459__491__26,0,0,0,0.0025,level_6
police,2020-21,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__other charges",2055__0__109__459__491__26,0,0.0025,0.0025,0.021400000000000002,level_6
police,2021-22,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__other charges",2055__0__109__459__491__26,0,0.021400000000000002,0.021400000000000002,0.0045000000000000005,level_6
police,2022-23,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__other charges",2055__0__109__459__491__26,0,0.0045000000000000005,0.0045000000000000005,0.0040999999999999995,level_6
police,2018-19,police__null__village police__village police/village defence organisation__null__payment for professional and special services,2055__0__110__474__0__5,0,0.025,0.025,0.0275,level_6
police,2019-20,police__null__village police__village police/village defence organisation__null__payment for professional and special services,2055__0__110__474__0__5,0,0.0275,0.0275,0.2525,level_6
police,2020-21,police__null__village police__village police/village defence organisation__null__payment for professional and special services,2055__0__110__474__0__5,0,0.2525,0.2525,0.1418,level_6
police,2021-22,police__null__village police__village police/village defence organisation__null__payment for professional and special services,2055__0__110__474__0__5,9e-4,0.1418,0.1418,0.09210000000000002,level_6
police,2022-23,police__null__village police__village police/village defence organisation__null__payment for professional and special services,2055__0__110__474__0__5,7.000000000000001e-4,0.09210000000000002,0.09210000000000002,0.029300000000000003,level_6
police,2018-19,police__null__direction and administration__head quarters establishment__null__machinery and equipment / tools & plants,2055__0__1__172__0__15,0,0.13,0.13,0.138,level_6
police,2019-20,police__null__direction and administration__head quarters establishment__null__machinery and equipment / tools & plants,2055__0__1__172__0__15,0.0464,0.138,0.138,1.055,level_6
police,2020-21,police__null__direction and administration__head quarters establishment__null__machinery and equipment / tools & plants,2055__0__1__172__0__15,0.0358,1.055,1.055,0.9812000000000001,level_6
police,2021-22,police__null__direction and administration__head quarters establishment__null__machinery and equipment / tools & plants,2055__0__1__172__0__15,0.17309999999999998,0.9812000000000001,0.9812000000000001,1.8461,level_6
police,2022-23,police__null__direction and administration__head quarters establishment__null__machinery and equipment / tools & plants,2055__0__1__172__0__15,0,1.8461,1.8461,1.6777000000000002,level_6
police,2018-19,police__null__education and training__battalion training centre__null__maintenance,2055__0__3__439__0__17,0,0.01,0.01,0.011000000000000001,level_6
police,2019-20,police__null__education and training__battalion training centre__null__maintenance,2055__0__3__439__0__17,0,0.011000000000000001,0.011000000000000001,0.0111,level_6
police,2020-21,police__null__education and training__battalion training centre__null__maintenance,2055__0__3__439__0__17,0.0999,0.0111,0.0111,0.0103,level_6
police,2021-22,police__null__education and training__battalion training centre__null__maintenance,2055__0__3__439__0__17,0,0.0103,0.0103,0.009000000000000001,level_6
police,2022-23,police__null__education and training__battalion training centre__null__maintenance,2055__0__3__439__0__17,0,0.009000000000000001,0.009000000000000001,0,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo)__null__maintenance,2055__0__101__445__0__17,0,0.15,0.15,0.165,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo)__null__maintenance,2055__0__101__445__0__17,0,0.165,0.165,0.2,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo)__null__maintenance,2055__0__101__445__0__17,0.006500000000000001,0.2,0.2,0.18600000000000003,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo)__null__maintenance,2055__0__101__445__0__17,0.0178,0.18600000000000003,0.18600000000000003,0.09960000000000001,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch (bieo)__null__maintenance,2055__0__101__445__0__17,0,0.09960000000000001,0.09960000000000001,0.08960000000000001,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo)__null__other charges,2055__0__101__445__0__26,0.0055000000000000005,0.04,0.04,0.022000000000000002,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo)__null__other charges,2055__0__101__445__0__26,0,0.022000000000000002,0.022000000000000002,0.05,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo)__null__other charges,2055__0__101__445__0__26,0.008,0.05,0.05,0.04650000000000001,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo)__null__other charges,2055__0__101__445__0__26,0.015,0.04650000000000001,0.04650000000000001,0.0431,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch (bieo)__null__other charges,2055__0__101__445__0__26,0.0206,0.0431,0.0431,0.0389,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch__null__payment for professional and special services,2055__0__101__443__0__5,0,6.2483,6.2483,1e-4,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch__null__payment for professional and special services,2055__0__101__443__0__5,3.8787000000000003,1e-4,1e-4,1,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch__null__payment for professional and special services,2055__0__101__443__0__5,0,1,1,0.009300000000000001,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch__null__payment for professional and special services,2055__0__101__443__0__5,0,0.009300000000000001,0.20929999999999999,0.315,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch__null__payment for professional and special services,2055__0__101__443__0__5,0,0.315,0.315,0.207,level_6
police,2018-19,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__office expenses,2055__0__115__4063__746__4,2.9682,13.53,13.53,12.27,level_6
police,2019-20,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__office expenses,2055__0__115__4063__746__4,3.0186,12.27,12.27,14.58,level_6
police,2020-21,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__office expenses,2055__0__115__4063__746__4,8.0991,14.58,14.58,2.565,level_6
police,2021-22,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__office expenses,2055__0__115__4063__746__4,4.0493,2.565,5.51,14.276900000000001,level_6
police,2022-23,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__office expenses,2055__0__115__4063__746__4,4.8337,14.276900000000001,14.276900000000001,4.75,level_6
police,2018-19,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__payment for professional and special services,2055__0__115__4063__746__5,0.365,0.99,0.99,1.76,level_6
police,2019-20,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__payment for professional and special services,2055__0__115__4063__746__5,1.5284,1.76,1.76,2.1334,level_6
police,2020-21,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__payment for professional and special services,2055__0__115__4063__746__5,0.9451999999999999,2.1334,2.8434,1.6928999999999998,level_6
police,2021-22,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__payment for professional and special services,2055__0__115__4063__746__5,1.9963,1.6928999999999998,1.96,1.6880000000000002,level_6
police,2022-23,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__payment for professional and special services,2055__0__115__4063__746__5,1.3915,1.6880000000000002,1.6880000000000002,1.6036000000000001,level_6
police,2018-19,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__machinery and equipment / tools & plants,2055__0__115__4063__746__15,0,0.58,0.58,0.58,level_6
police,2019-20,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__machinery and equipment / tools & plants,2055__0__115__4063__746__15,0,0.58,0.58,0.58,level_6
police,2020-21,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__machinery and equipment / tools & plants,2055__0__115__4063__746__15,0.5115999999999999,0.58,0.58,0.2052,level_6
police,2021-22,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__machinery and equipment / tools & plants,2055__0__115__4063__746__15,0.0675,0.2052,0.2052,0.09759999999999999,level_6
police,2022-23,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__machinery and equipment / tools & plants,2055__0__115__4063__746__15,0,0.09759999999999999,0.09759999999999999,0.2375,level_6
police,2018-19,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__materials & supplies,2055__0__115__4063__746__19,0,0.04,0.04,0.04,level_6
police,2019-20,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__materials & supplies,2055__0__115__4063__746__19,0,0.04,0.04,0.04,level_6
police,2020-21,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__materials & supplies,2055__0__115__4063__746__19,0,0.04,0.04,0.0342,level_6
police,2021-22,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__materials & supplies,2055__0__115__4063__746__19,0,0.0342,0.0342,0.032,level_6
police,2022-23,police__null__modernisation of police force__national scheme for modernisation of police & other forces__crime & criminal tracking network & system and enhanced initiative for ciminal tracking network & system__materials & supplies,2055__0__115__4063__746__19,0,0.032,0.032,0.038,level_6
police,2018-19,police__null__direction and administration__head quarters establishment__mobile app shield 8- citizen security management system__other charges,2055__0__1__172__526__26,0,0.25,0.25,0.25,level_6
police,2019-20,police__null__direction and administration__head quarters establishment__mobile app shield 8- citizen security management system__other charges,2055__0__1__172__526__26,0.015600000000000001,0.25,0.25,0.25,level_6
police,2020-21,police__null__direction and administration__head quarters establishment__mobile app shield 8- citizen security management system__other charges,2055__0__1__172__526__26,0.047,0.25,0.25,0.2375,level_6
police,2021-22,police__null__direction and administration__head quarters establishment__mobile app shield 8- citizen security management system__other charges,2055__0__1__172__526__26,0.0625,0.2375,0.2375,0.24,level_6
police,2022-23,police__null__direction and administration__head quarters establishment__mobile app - citizen security management system__other charges,2055__0__1__172__526__26,0.0781,0.24,0.24,0.228,level_6
police,2018-19,police__null__direction and administration__police range__null__minor works,2055__0__1__433__0__14,0,0,0,0.031,level_6
police,2019-20,police__null__direction and administration__police range__null__minor works,2055__0__1__433__0__14,0,0.031,0.031,0.4804,level_6
police,2020-21,police__null__direction and administration__police range__null__minor works,2055__0__1__433__0__14,0,0.4804,0.4804,0.18600000000000003,level_6
police,2021-22,police__null__direction and administration__police range__null__minor works,2055__0__1__433__0__14,0.0499,0.18600000000000003,0.18600000000000003,0.08779999999999999,level_6
police,2022-23,police__null__direction and administration__police range__null__minor works,2055__0__1__433__0__14,0.1603,0.08779999999999999,0.08779999999999999,0,level_6
police,2018-19,police__null__special police__armed police battalions__null__minor works,2055__0__104__446__0__14,0,0,0,1e-4,level_6
police,2019-20,police__null__special police__armed police battalions__null__minor works,2055__0__104__446__0__14,0,1e-4,1e-4,4.1393,level_6
police,2020-21,police__null__special police__armed police battalions__null__minor works,2055__0__104__446__0__14,1.7307,4.1393,4.1393,7.6725,level_6
police,2021-22,police__null__special police__armed police battalions__null__minor works,2055__0__104__446__0__14,0.7667,7.6725,7.6725,2.574,level_6
police,2022-23,police__null__special police__armed police battalions__null__minor works,2055__0__104__446__0__14,0.8403,2.574,2.574,1.9080000000000001,level_6
police,2018-19,police__null__direction and administration__head quarters establishment__null__minor works,2055__0__1__172__0__14,0,0,0,0.2,level_6
police,2019-20,police__null__direction and administration__head quarters establishment__null__minor works,2055__0__1__172__0__14,0,0.2,0.2,0.22,level_6
police,2020-21,police__null__direction and administration__head quarters establishment__null__minor works,2055__0__1__172__0__14,0.0454,0.22,0.22,0.3209,level_6
police,2021-22,police__null__direction and administration__head quarters establishment__null__minor works,2055__0__1__172__0__14,0.0885,0.3209,0.3209,0.28800000000000003,level_6
police,2022-23,police__null__direction and administration__head quarters establishment__null__minor works,2055__0__1__172__0__14,0.0885,0.28800000000000003,0.28800000000000003,0.306,level_6
police,2018-19,police__null__district police__district police proper__null__minor works,2055__0__109__145__0__14,0,0,0,1e-4,level_6
police,2019-20,police__null__district police__district police proper__null__minor works,2055__0__109__145__0__14,0,1e-4,1e-4,16.7062,level_6
police,2020-21,police__null__district police__district police proper__null__minor works,2055__0__109__145__0__14,4.6326,16.7062,16.7062,2.79,level_6
police,2021-22,police__null__district police__district police proper__null__minor works,2055__0__109__145__0__14,3.0817,2.79,2.79,2.5529,level_6
police,2022-23,police__null__district police__district police proper__null__minor works,2055__0__109__145__0__14,2.4741,2.5529,2.5529,2.411,level_6
police,2018-19,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,2055__0__109__457__491__5,0,0,0,5e-4,level_6
police,2019-20,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,2055__0__109__457__491__5,0,5e-4,5e-4,8e-4,level_6
police,2020-21,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,2055__0__109__457__491__5,0,8e-4,8e-4,7.000000000000001e-4,level_6
police,2021-22,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,2055__0__109__457__491__5,0,7.000000000000001e-4,7.000000000000001e-4,5e-4,level_6
police,2022-23,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,2055__0__109__457__491__5,0,5e-4,5e-4,0,level_6
police,2018-19,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,2055__0__109__1015__491__5,0,0,0,5e-4,level_6
