budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col
police,2021-22,police__null__criminal investigation and vigilance__special branch__null__office expenses,2055__0__101__443__0__4,1055.12,1355.05,1362.05,919.88,level_6
police,2018-19,"police__null__wireless and computers__wireless and computer__null__rents, rates & taxes / royalty",2055__0__114__480__0__6,1.24,16.51,16.51,18.15,level_6
police,2019-20,"police__null__wireless and computers__wireless and computer__null__rents, rates & taxes / royalty",2055__0__114__480__0__6,0,18.15,18.15,20,level_6
police,2020-21,"police__null__wireless and computers__wireless and computer__null__rents, rates & taxes / royalty",2055__0__114__480__0__6,1.87,20,23.19,21.57,level_6
police,2021-22,"police__null__wireless and computers__wireless and computer__null__rents, rates & taxes / royalty",2055__0__114__480__0__6,1.93,21.57,21.57,18,level_6
police,2018-19,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__maintenance,2055__0__800__482__935__17,0,2.6,2.6,2,level_6
police,2019-20,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__maintenance,2055__0__800__482__935__17,0,2,2,1.1,level_6
police,2020-21,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__maintenance,2055__0__800__482__935__17,0,1.1,1.1,1.02,level_6
police,2021-22,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__maintenance,2055__0__800__482__935__17,0,1.02,1.02,0.45,level_6
police,2018-19,police__null__special police__armed police battalions__null__maintenance,2055__0__104__446__0__17,5.2,14.16,14.16,281.21,level_6
police,2019-20,police__null__special police__armed police battalions__null__maintenance,2055__0__104__446__0__17,10.16,281.21,281.21,302.5,level_6
police,2020-21,police__null__special police__armed police battalions__null__maintenance,2055__0__104__446__0__17,81.94,302.5,303.5,186.01,level_6
police,2021-22,police__null__special police__armed police battalions__null__maintenance,2055__0__104__446__0__17,122.5,186.01,186.01,167.41,level_6
police,2018-19,police__null__village police__village police/village defence organisation__null__materials & supplies,2055__0__110__474__0__19,23.03,80,80,88,level_6
police,2019-20,police__null__village police__village police/village defence organisation__null__materials & supplies,2055__0__110__474__0__19,0,88,88,600,level_6
police,2020-21,police__null__village police__village police/village defence organisation__null__materials & supplies,2055__0__110__474__0__19,34.37,600,600,1395,level_6
police,2021-22,police__null__village police__village police/village defence organisation__null__materials & supplies,2055__0__110__474__0__19,53.63,1395,1395,0,level_6
police,2018-19,police__null__welfare of police personnel__police hospital__null__materials & supplies,2055__0__113__478__0__19,45.91,75.60000000000001,75.60000000000001,12.7,level_6
police,2019-20,police__null__welfare of police personnel__police hospital__null__materials & supplies,2055__0__113__478__0__19,0,12.7,16.04,42.64,level_6
police,2020-21,police__null__welfare of police personnel__police hospital__null__materials & supplies,2055__0__113__478__0__19,22.93,42.64,42.64,56.27,level_6
police,2021-22,police__null__welfare of police personnel__police hospital__null__materials & supplies,2055__0__113__478__0__19,0,56.27,56.27,23.09,level_6
police,2018-19,police__null__other expenditure__relief operation in connection with disturbances__operation against militant raising of assam commando battalion at mandakata__materials & supplies,2055__0__800__482__934__19,46.18,33.01,33.01,15,level_6
police,2019-20,police__null__other expenditure__relief operation in connection with disturbances__operation against militant raising of assam commando battalion at mandakata__materials & supplies,2055__0__800__482__934__19,17.86,15,15,16.5,level_6
police,2020-21,police__null__other expenditure__relief operation in connection with disturbances__operation against militant raising of assam commando battalion at mandakata__materials & supplies,2055__0__800__482__934__19,15.8,16.5,31.5,9.3,level_6
police,2021-22,police__null__other expenditure__relief operation in connection with disturbances__operation against militant raising of assam commando battalion at mandakata__materials & supplies,2055__0__800__482__934__19,17.64,9.3,9.3,44.82,level_6
police,2018-19,"police__null__education and training__armed police training centre__null__rents, rates & taxes / royalty",2055__0__3__436__0__6,0,0.56,0.56,1,level_6
police,2019-20,"police__null__education and training__armed police training centre__null__rents, rates & taxes / royalty",2055__0__3__436__0__6,0,1,1,1,level_6
police,2020-21,"police__null__education and training__armed police training centre__null__rents, rates & taxes / royalty",2055__0__3__436__0__6,0,1,1,0.93,level_6
police,2021-22,"police__null__education and training__armed police training centre__null__rents, rates & taxes / royalty",2055__0__3__436__0__6,0,0.93,0.93,0.9,level_6
police,2018-19,police__null__criminal investigation and vigilance__criminal investigation department__null__maintenance,2055__0__101__442__0__17,0,2.01,2.01,1.11,level_6
police,2019-20,police__null__criminal investigation and vigilance__criminal investigation department__null__maintenance,2055__0__101__442__0__17,0,1.11,1.11,52,level_6
police,2020-21,police__null__criminal investigation and vigilance__criminal investigation department__null__maintenance,2055__0__101__442__0__17,4.99,52,52,38.13,level_6
police,2021-22,police__null__criminal investigation and vigilance__criminal investigation department__null__maintenance,2055__0__101__442__0__17,8.35,38.13,60.89,22.5,level_6
police,2018-19,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__other charges,2055__0__800__482__935__26,0,2.2,2.2,1.1,level_6
police,2019-20,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__other charges,2055__0__800__482__935__26,0,1.1,1.1,1.11,level_6
police,2020-21,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__other charges,2055__0__800__482__935__26,0,1.11,1.11,1.03,level_6
police,2021-22,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__other charges,2055__0__800__482__935__26,0,1.03,1.03,0.45,level_6
police,2018-19,police__null__special police__armed police battalions__null__wages,2055__0__104__446__0__2,10.5,12.76,12.76,15.12,level_6
police,2019-20,police__null__special police__armed police battalions__null__wages,2055__0__104__446__0__2,10.97,15.12,15.12,15.12,level_6
police,2020-21,police__null__special police__armed police battalions__null__wages,2055__0__104__446__0__2,14.1,15.12,15.12,0,level_6
police,2021-22,police__null__special police__armed police battalions__null__wages,2055__0__104__446__0__2,10.43,0,0,0,level_6
police,2018-19,police__null__district police__district police proper__null__other charges,2055__0__109__145__0__26,137.11,88.1,88.1,87,level_6
police,2019-20,police__null__district police__district police proper__null__other charges,2055__0__109__145__0__26,0.31,87,87,182.5,level_6
police,2020-21,police__null__district police__district police proper__null__other charges,2055__0__109__145__0__26,2.8,182.5,182.5,37.67,level_6
police,2021-22,police__null__district police__district police proper__null__other charges,2055__0__109__145__0__26,20.04,37.67,37.67,16.2,level_6
police,2018-19,police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__other charges,2055__0__800__482__924__26,0,4.5,4.5,3.85,level_6
police,2019-20,police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__other charges,2055__0__800__482__924__26,0.84,3.85,3.85,4.24,level_6
police,2020-21,police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__other charges,2055__0__800__482__924__26,1.19,4.24,4.24,3.94,level_6
police,2021-22,police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__other charges,2055__0__800__482__924__26,0,3.94,3.94,4.5,level_6
police,2018-19,police__null__direction and administration__head quarters establishment__null__payment for professional and special services,2055__0__1__172__0__5,231.19,540,540,395,level_6
police,2019-20,police__null__direction and administration__head quarters establishment__null__payment for professional and special services,2055__0__1__172__0__5,37.47,395,395,155.9,level_6
police,2020-21,police__null__direction and administration__head quarters establishment__null__payment for professional and special services,2055__0__1__172__0__5,142.77,155.9,378.01,305.05,level_6
police,2021-22,police__null__direction and administration__head quarters establishment__null__payment for professional and special services,2055__0__1__172__0__5,110.03,305.05,605.05,271.93,level_6
police,2018-19,police__null__education and training__police training college__null__machinery and equipment / tools & plants,2055__0__3__435__0__15,0,2,2,0.2,level_6
police,2019-20,police__null__education and training__police training college__null__machinery and equipment / tools & plants,2055__0__3__435__0__15,0,0.2,0.2,0.6,level_6
police,2020-21,police__null__education and training__police training college__null__machinery and equipment / tools & plants,2055__0__3__435__0__15,0,0.6,2.6,0.5599999999999999,level_6
police,2021-22,police__null__education and training__police training college__null__machinery and equipment / tools & plants,2055__0__3__435__0__15,0,0.5599999999999999,0.5599999999999999,1.97,level_6
police,2018-19,"police__null__criminal investigation and vigilance__criminal investigation department__null__rents, rates & taxes / royalty",2055__0__101__442__0__6,3.92,8.01,8.01,0.01,level_6
police,2019-20,"police__null__criminal investigation and vigilance__criminal investigation department__null__rents, rates & taxes / royalty",2055__0__101__442__0__6,3.26,0.01,46.43,9.84,level_6
police,2020-21,"police__null__criminal investigation and vigilance__criminal investigation department__null__rents, rates & taxes / royalty",2055__0__101__442__0__6,3.59,9.84,9.84,9.15,level_6
