category,level,unique_level_heads,2018-19,2019-20,2020-21,2021-22
jails,level_7,jails__null__jails__district jails__null__minor works__normal,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__office expenses__arrears,TRUE,TRUE,FALSE,FALSE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__travel expenses__regular,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__salaries__handicapped allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jails__district jails__null__office expenses__arrears,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__minor works__normal,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__travel expenses__regular,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__salaries__kit maintenance allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__other expenditure__open air jails__null__salaries__ration allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__other expenditure__open air jails__null__salaries__kit allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__other expenditure__open air jails__null__materials & supplies__arrears,TRUE,TRUE,FALSE,FALSE
jails,level_7,jails__null__jails__district jails__movement of prisons__minor works__normal,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__travel expenses__regular,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__salaries__kit maintenance allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jails__district jails__movement of prisons__salaries__ration allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jails__district jails__movement of prisons__salaries__kit allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jails__district jails__movement of prisons__salaries__arrear salary/da,TRUE,TRUE,FALSE,TRUE
jails,level_7,capital outlay on public works__office buildings__construction - general pool accommodation__jails__modernisation of prison administration__major works__arrears,TRUE,TRUE,FALSE,FALSE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__salaries__city compensatory allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__direction and administration__range__null__salaries__city compensatory allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__direction and administration__range__null__salaries__arrear salary/da,TRUE,TRUE,FALSE,FALSE
jails,level_7,jails__null__jails__district jails__null__salaries__city compensatory allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jail manufacturers__null__null__salaries__remote area allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jails__district jails__null__salaries__hill allowance,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jails__changes for police custody__movement of prisons__other charges__arrears,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__purchase of motor vehicles__purchase of staff vehicles,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__purchase of motor vehicles__purchase of staff vehicles,TRUE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jails__district jails__movement of prisons__materials & supplies__arrears,TRUE,TRUE,FALSE,FALSE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__salaries__others,TRUE,FALSE,FALSE,FALSE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__machinery and equipment / tools & plants__installation of cctv cameras,TRUE,TRUE,TRUE,TRUE
jails,level_7,"jails__null__direction and administration__range__null__office expenses__petrol, oil and lubricants (pol)",TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__range__null__office expenses__maintenance of vehicles,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__range__null__office expenses__furniture,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__range__null__office expenses__stationery and printing of forms,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__range__null__office expenses__office equipments including computers & accessories,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__office expenses__other contingency,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__office expenses__refreshment expenses,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__office expenses__books and periodicals,TRUE,TRUE,TRUE,TRUE
jails,level_7,"jails__null__jails__district jails__null__office expenses__petrol, oil and lubricants (pol)",TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__office expenses__liveries,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__office expenses__furniture,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__office expenses__stationery and printing of forms,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__office expenses__office equipments including computers & accessories,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__office expenses__telephone charge,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__office expenses__postage stamp,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__office expenses__other contingency,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__office expenses__refreshment expenses,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__office expenses__books and periodicals,TRUE,TRUE,TRUE,TRUE
jails,level_7,"jails__null__other expenditure__open air jails__null__office expenses__petrol, oil and lubricants (pol)",TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__office expenses__liveries,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__office expenses__furniture,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__office expenses__stationery and printing of forms,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__office expenses__office equipments including computers & accessories,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__office expenses__telephone charge,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__office expenses__postage stamp,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__office expenses__other contingency,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__office expenses__refreshment expenses,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__office expenses__books and periodicals,TRUE,TRUE,TRUE,TRUE
jails,level_7,"jails__null__jails__district jails__movement of prisons__office expenses__petrol, oil and lubricants (pol)",TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__office expenses__liveries,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__office expenses__furniture,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__office expenses__stationery and printing of forms,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__office expenses__office equipments including computers & accessories,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__office expenses__telephone charge,TRUE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__office expenses__postage stamp,TRUE,TRUE,TRUE,TRUE
jails,level_7,capital outlay on public works__office buildings__construction - general pool accommodation__head quarters establishment__null__major works__others,FALSE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__salaries__non practising allowance,FALSE,TRUE,TRUE,FALSE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__purchase of motor vehicles__purchase of staff vehicles,FALSE,TRUE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__other charges__conduct of recruitment exams / deptt exams,FALSE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__e-prisons project__null__office expenses__office equipments including computers & accessories,FALSE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jails__e-prisons project__null__office expenses__others,FALSE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jails__e-prisons project__null__payment for professional and special services__others,FALSE,TRUE,TRUE,FALSE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__wages__wages to casual employees,FALSE,TRUE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__salaries__rural incentive,FALSE,TRUE,TRUE,FALSE
jails,level_7,jails__null__jails__district jails__null__payment for professional and special services__remuneration for professional services,FALSE,TRUE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__payment for professional and special services__remuneration for professional services,FALSE,TRUE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__office expenses__hiring of staff vehicles,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__range__null__office expenses__postage stamp,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__range__null__purchase of motor vehicles__purchase of staff vehicles,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__range__null__maintenance__departmental building,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__null__purchase of motor vehicles__purchase of functional vehicles,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__other expenditure__open air jails__null__purchase of motor vehicles__purchase of staff vehicles,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__deduct recoveries of overpayments__null__null__null__null,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__jails__district jails__movement of prisons__purchase of motor vehicles__purchase of functional vehicles,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__jails__e-prisons project__central share__information technology__network or bandwidth cost,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__jails__e-prisons project__central share__information technology__purchase of hardware,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__jails__e-prisons project__central share__payment for professional and special services__others,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__jails__e-prisons project__central share__office expenses__others,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__jails__e-prisons project__central share__office expenses__office equipments including computers & accessories,FALSE,FALSE,TRUE,TRUE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__office expenses__other contingency,FALSE,FALSE,FALSE,TRUE
jails,level_7,capital outlay on public works__office buildings__construction__district jails__null__major works__others,FALSE,FALSE,FALSE,TRUE
jails,level_7,capital outlay on public works__office buildings__construction__jails__modernisation of prison administration__major works__others,FALSE,FALSE,FALSE,TRUE
jails,level_7,capital outlay on public works__office buildings__construction__jails__general security related expenditure__major works__others,FALSE,FALSE,FALSE,TRUE
jails,level_7,capital outlay on public works__office buildings__construction__jails__works__major works__others,FALSE,FALSE,FALSE,TRUE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__payment for professional and special services__consultancy fees,FALSE,FALSE,FALSE,TRUE
jails,level_7,jails__null__direction and administration__head quarters establishment__null__payment for professional and special services__legal service,FALSE,FALSE,FALSE,TRUE
jails,level_8,jails__null__direction and administration__head quarters establishment__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
jails,level_8,jails__null__direction and administration__head quarters establishment__null__salaries__leave travel concession__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
jails,level_8,jails__null__direction and administration__head quarters establishment__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
jails,level_8,jails__null__direction and administration__head quarters establishment__null__payment for professional and special services__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
jails,level_8,jails__null__direction and administration__range__null__salaries__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
jails,level_8,jails__null__direction and administration__range__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
jails,level_8,jails__null__direction and administration__range__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
jails,level_8,jails__null__jails__district jails__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
