budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
justice,2018-19,administration of justice__null__other expenditure__translation of central laws__null__salaries,2014__0__800__312__0__1,0.6598999999999999,1.5471,1.5471,0.8865999999999999,level_6,administration of justice__other expenditure__translation of central laws__salaries,6,6,922,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Salaries,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_salaries
justice,2019-20,administration of justice__null__other expenditure__translation of central laws__null__salaries,2014__0__800__312__0__1,0.7987000000000001,0.8865999999999999,0.8865999999999999,0.7579,level_6,administration of justice__other expenditure__translation of central laws__salaries,6,6,923,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Salaries,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_salaries
justice,2020-21,administration of justice__null__other expenditure__translation of central laws__null__salaries,2014__0__800__312__0__1,0.6122,0.7579,0.7579,0.6960999999999999,level_6,administration of justice__other expenditure__translation of central laws__salaries,6,6,924,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Salaries,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_salaries
justice,2021-22,administration of justice__null__other expenditure__translation of central laws__null__salaries,2014__0__800__312__0__1,0.6893,0.6960999999999999,0.6960999999999999,0,level_6,administration of justice__other expenditure__translation of central laws__salaries,6,6,925,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Salaries,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_salaries
justice,2018-19,administration of justice__null__other expenditure__translation of central laws__null__travel expenses,2014__0__800__312__0__3,0,0.005,0.005,0.01,level_6,administration of justice__other expenditure__translation of central laws__travel expenses,6,6,926,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Travel Expenses,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_travel_expenses
justice,2019-20,administration of justice__null__other expenditure__translation of central laws__null__travel expenses,2014__0__800__312__0__3,0.0033,0.01,0.01,0.01,level_6,administration of justice__other expenditure__translation of central laws__travel expenses,6,6,927,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Travel Expenses,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_travel_expenses
justice,2020-21,administration of justice__null__other expenditure__translation of central laws__null__travel expenses,2014__0__800__312__0__3,0,0.01,0.01,0.0093,level_6,administration of justice__other expenditure__translation of central laws__travel expenses,6,6,928,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Travel Expenses,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_travel_expenses
justice,2021-22,administration of justice__null__other expenditure__translation of central laws__null__travel expenses,2014__0__800__312__0__3,0,0.0093,0.0093,0,level_6,administration of justice__other expenditure__translation of central laws__travel expenses,6,6,929,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Travel Expenses,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_travel_expenses
justice,2018-19,administration of justice__null__other expenditure__translation of central laws__null__office expenses,2014__0__800__312__0__4,0,0.034,0.0348797,0.051,level_6,administration of justice__other expenditure__translation of central laws__office expenses,6,6,930,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Office Expenses,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_office_expenses
justice,2019-20,administration of justice__null__other expenditure__translation of central laws__null__office expenses,2014__0__800__312__0__4,0.0059,0.051,0.0857,0.054,level_6,administration of justice__other expenditure__translation of central laws__office expenses,6,6,931,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Office Expenses,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_office_expenses
justice,2020-21,administration of justice__null__other expenditure__translation of central laws__null__office expenses,2014__0__800__312__0__4,0.0489,0.054,0.054,0.0559,level_6,administration of justice__other expenditure__translation of central laws__office expenses,6,6,932,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Office Expenses,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_office_expenses
justice,2021-22,administration of justice__null__other expenditure__translation of central laws__null__office expenses,2014__0__800__312__0__4,0.0179,0.0559,0.0559,0,level_6,administration of justice__other expenditure__translation of central laws__office expenses,6,6,933,Administration Of Justice -> Other Expenditure -> Translation Of Central Laws -> Office Expenses,other expenditure - translation of central laws,administration_of_justice_other_expenditure_translation_of_central_laws_office_expenses
justice,2018-19,administration of justice__null__other expenditure__legal aid to the poor__null__wages,2014__0__800__185__0__2,0.0115,0.055,0.055,0.1,level_6,administration of justice__other expenditure__legal aid to the poor__wages,6,6,934,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Wages,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_wages
justice,2019-20,administration of justice__null__other expenditure__legal aid to the poor__null__wages,2014__0__800__185__0__2,0.0078,0.1,0.1,0.0623,level_6,administration of justice__other expenditure__legal aid to the poor__wages,6,6,935,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Wages,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_wages
justice,2020-21,administration of justice__null__other expenditure__legal aid to the poor__null__wages,2014__0__800__185__0__2,0.0329,0.0623,0.0623,0.9213,level_6,administration of justice__other expenditure__legal aid to the poor__wages,6,6,936,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Wages,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_wages
justice,2021-22,administration of justice__null__other expenditure__legal aid to the poor__null__wages,2014__0__800__185__0__2,0.0225,0.9213,0.9267,0.8179000000000001,level_6,administration of justice__other expenditure__legal aid to the poor__wages,6,6,937,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Wages,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_wages
justice,2018-19,administration of justice__null__other expenditure__legal aid to the poor__null__payment for professional and special services,2014__0__800__185__0__5,0.0454,0.2227,0.2227,0.25,level_6,administration of justice__other expenditure__legal aid to the poor__payment for professional and special services,6,6,938,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Payment For Professional And Special Services,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_payment_for_professional_and_special_services
justice,2019-20,administration of justice__null__other expenditure__legal aid to the poor__null__payment for professional and special services,2014__0__800__185__0__5,0.0661,0.25,0.25,0.2752,level_6,administration of justice__other expenditure__legal aid to the poor__payment for professional and special services,6,6,939,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Payment For Professional And Special Services,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_payment_for_professional_and_special_services
